source,target,weight
33586,320776,1
33586,33588,1
320776,33586,1
320776,33588,1
33588,33586,1
33588,320776,1
59434,35848,1
59434,1348849,1
59434,1348850,1
35848,59434,1
35848,1348849,1
1348849,59434,1
1348849,35848,1
1348849,1348850,1
1348850,59434,1
1348850,1348849,1
28367,1362497,1
1362497,28367,1
1371138,24183,1
24183,1371138,1
39674,2332,1
2332,39674,1
1387326,1387328,1
1387327,1387328,1
1387328,1387326,1
1387328,1387327,1
154840,1389872,1
1389872,154840,1
474310,194289,1
194289,474310,1
194289,194290,1
194290,194289,1
172311,27094,1
27094,172311,1
478742,673891,1
478742,127913,1
478742,16127,1
673891,478742,1
673891,127913,1
673891,16127,1
127913,478742,1
127913,673891,1
16127,478742,1
16127,673891,1
3948,348195,1
3948,554662,1
348195,3948,1
554662,3948,1
42127,42128,1
42128,42127,1
20,1428951,1
20,755176,1
1428951,755176,1
755176,20,1
755176,1428951,1
755176,20,1
20,755176,1
834503,66905,1
258985,16270,1
258985,40331,1
16270,258985,1
16270,40331,1
40331,258985,1
40331,16270,1
1301992,256855,1
460484,256855,1
1301993,256855,1
256855,1301992,1
256855,460484,1
256855,1301993,1
256855,168429,1
168429,256855,1
3248,1448524,1
1448524,3248,1
23743,89935,1
89935,23743,1
1469047,1469048,1
1469048,1469047,1
439167,1471215,1
1471215,439167,1
20,1471220,1
1481833,1481834,1
1481833,1012637,1
1481833,1294444,1
1481834,1481833,1
1481834,1012637,1
1481834,1294444,1
1012637,1481833,1
1012637,1481834,1
1294444,1481833,1
1294444,1481834,1
659260,693035,1
17128,693035,1
693035,659260,1
693035,17128,1
1506439,57484,1
57484,1506439,1
332421,701247,1
701247,332421,1
89123,89122,1
1521872,1521873,1
1521873,1521872,1
1525365,1525366,1
1525365,1525367,1
1525365,1525368,1
1525365,1525369,1
1525366,1525365,1
1525366,1525367,1
1525366,1525368,1
1525366,1525369,1
1525367,1525365,1
1525367,1525366,1
1525367,1525369,1
1525368,1525365,1
1525368,1525366,1
1525368,1525369,1
1525369,1525365,1
1525369,1525366,1
1525369,1525367,1
1525369,1525368,1
209463,129400,1
209463,17836,1
129400,209463,1
129400,17836,1
17836,209463,1
17836,129400,1
1538378,1538380,1
1538379,1538380,1
1538380,1538378,1
1538380,1538379,1
731172,58724,1
58724,731172,1
18095,55908,1
55908,18095,1
1007861,1542974,1
1007861,1542976,1
208449,1542976,1
1542973,1542976,1
1542974,1542976,1
1542975,1542976,1
1542976,1007861,1
1542976,208449,1
1542976,1542973,1
1542976,1542974,1
1542976,1542975,1
1548174,64141,1
1548174,460484,1
1548174,64142,1
64141,1548174,1
64141,460484,1
64141,64142,1
460484,1548174,1
460484,64141,1
64142,1548174,1
64142,64141,1
504249,1140064,1
504249,173369,1
1549763,1140064,1
1549763,173369,1
1140064,504249,1
1140064,1549763,1
1140064,173369,1
1140064,1549764,1
173369,504249,1
173369,1549763,1
173369,1140064,1
173369,1549764,1
1549764,1140064,1
1549764,173369,1
1555345,1555346,1
1555345,251540,1
1555345,1555347,1
1555346,1555345,1
1555346,251540,1
1555346,1555347,1
251540,1555345,1
251540,1555346,1
1555347,1555345,1
1555347,1555346,1
1571146,101025,1
1581009,1581010,1
1581009,1581011,1
1581010,1581009,1
1581010,1581011,1
1581011,1581009,1
1581011,1581010,1
20,76448,1
76448,20,1
305117,40678,1
40678,305117,1
375123,1589582,1
1589581,1589582,1
1589582,375123,1
1589582,1589581,1
1589582,77524,1
77524,1589582,1
1600029,1382644,1
1600029,1600030,1
1382644,1600029,1
1382644,1600030,1
1600030,1600029,1
1600030,1382644,1
399219,255555,1
1603950,255555,1
255555,399219,1
255555,1603950,1
567820,1534689,1
1534689,567820,1
84316,266692,1
29721,266692,1
266692,84316,1
266692,29721,1
266692,248605,1
248605,266692,1
1610748,191267,1
1611019,770789,1
770789,1611019,1
1614521,1614523,1
1614522,1614523,1
1614523,1614521,1
1614523,1614522,1
1626147,1626148,1
1626148,1626147,1
209386,1606075,1
1606075,209386,1
1560930,138992,1
138992,1560930,1
52136,246260,1
52136,82395,1
246260,52136,1
82395,52136,1
25762,816526,1
816526,25762,1
16270,1421070,1
16270,40331,1
1421070,16270,1
40331,16270,1
830908,1406810,1
830908,56928,1
1406810,830908,1
1406810,56928,1
56928,830908,1
56928,1406810,1
961011,1653588,1
961011,1653589,1
961011,1653590,1
961011,1653591,1
1653588,961011,1
1653588,1653589,1
1653588,1653590,1
1653588,1653591,1
1653589,961011,1
1653589,1653588,1
1653589,1653590,1
1653590,961011,1
1653590,1653588,1
1653590,1653589,1
1653590,1653591,1
1653591,961011,1
1653591,1653588,1
1653591,1653590,1
873712,1679703,1
873712,652905,1
1679703,873712,1
1679703,652905,1
652905,873712,1
652905,1679703,1
24975,807414,1
357078,784818,1
784818,357078,1
49077,258793,1
258793,49077,1
106282,500013,1
106282,106281,1
106282,27278,1
106282,1834391,1
106282,158102,1
500013,106282,1
500013,106281,1
500013,27278,1
500013,1834391,1
106281,106282,1
106281,500013,1
106281,27278,1
106281,1834391,1
106281,158102,1
27278,106282,1
27278,500013,1
27278,106281,1
27278,1834391,1
1834391,106282,1
1834391,500013,1
1834391,106281,1
1834391,27278,1
1834391,158102,1
158102,106282,1
158102,106281,1
158102,1834391,1
2003472,650880,1
2003473,650880,1
650880,2003472,1
650880,2003473,1
300301,334404,1
334404,300301,1
2009113,2009114,1
2009114,2009113,1
2009570,2009572,1
486592,2009760,1
2009760,486592,1
2014940,2014941,1
2014941,2014940,1
2016713,2016714,1
2016714,2016713,1
2022063,2022064,1
2022064,2022063,1
2022213,59701,1
1990429,2022220,1
2022220,1990429,1
2023840,2023841,1
2023840,2023842,1
2023841,2023840,1
2023841,2023842,1
2023842,2023840,1
2023842,2023841,1
2024016,2024017,1
2024017,2024016,1
206329,1108338,1
206329,27557,1
1108338,206329,1
1108338,27557,1
27557,206329,1
27557,1108338,1
2040546,2040547,1
2040547,2040546,1
116524,128124,1
116524,2270769,1
128124,116524,1
128124,2270769,1
2270769,116524,1
2270769,128124,1
501571,250011,1
250011,501571,1
1046481,396438,1
396438,1046481,1
6451,1090183,1
1090183,6451,1
1234,1235,1
1234,931,1
1235,1234,1
1235,931,1
931,1234,1
931,1235,1
28718,15446,1
15446,28718,1
27343,34983,1
27343,34984,1
27343,34985,1
27343,24268,1
27343,34986,1
34983,27343,1
34983,34984,1
34983,34985,1
34983,24268,1
34983,34986,1
34984,27343,1
34984,34983,1
34984,34985,1
34984,34986,1
34985,27343,1
34985,34983,1
34985,34984,1
34985,24268,1
34985,34986,1
24268,27343,1
24268,34983,1
24268,34985,1
24268,34986,1
34986,27343,1
34986,34983,1
34986,34984,1
34986,34985,1
34986,24268,1
86064,20,1
86064,86065,1
86064,86066,1
86064,86067,1
86064,86068,1
20,86064,1
20,86065,1
20,86067,1
86065,86064,1
86065,20,1
86065,86066,1
86065,86067,1
86065,86068,1
86066,86064,1
86066,86065,1
86066,86067,1
86067,86064,1
86067,20,1
86067,86065,1
86067,86066,1
86067,86068,1
86068,86064,1
86068,86065,1
86068,86067,1
77510,89661,1
77510,6,1
89661,77510,1
89661,6,1
6,77510,1
6,89661,1
91530,27298,1
95292,95293,1
95293,95292,1
114352,114353,1
114353,114352,1
128523,128524,1
128523,128525,1
128524,128523,1
128524,128525,1
128525,128523,1
128525,128524,1
133256,133258,1
133256,133259,1
133257,133259,1
133258,133259,1
133259,133256,1
133259,133257,1
133259,133258,1
144446,144447,1
144447,144446,1
36149,154840,1
154840,36149,1
154840,27099,1
27099,154840,1
162348,76597,1
76597,162348,1
20,203956,1
203956,20,1
229783,229784,1
229783,229785,1
229784,229783,1
229784,229785,1
229785,229783,1
229785,229784,1
82384,82621,1
82621,82384,1
57949,256119,1
256119,57949,1
256980,256982,1
256980,256983,1
256981,256983,1
256982,256983,1
256983,256980,1
256983,256981,1
256983,256982,1
57484,265142,1
265142,57484,1
89921,163736,1
89921,270828,1
163736,89921,1
163736,270828,1
270828,89921,1
270828,163736,1
226822,277179,1
226822,277180,1
277179,226822,1
277179,277180,1
277180,226822,1
277180,277179,1
290383,290384,1
290384,290383,1
295222,25215,1
25215,295222,1
298415,298417,1
298416,298417,1
298417,298415,1
298417,298416,1
298417,157912,1
157912,298417,1
305396,305397,1
305397,305396,1
331120,331121,1
331121,331120,1
332405,17690,1
17690,332405,1
151535,339765,1
151535,168956,1
339765,168956,1
339766,168956,1
168956,151535,1
168956,339765,1
168956,339766,1
357387,294218,1
357387,357388,1
294218,357387,1
357388,357387,1
32441,375857,1
375857,32441,1
1227,1226,1
1227,382620,1
1226,1227,1
1226,382620,1
382620,1227,1
382620,1226,1
20,382716,1
26054,386918,1
386918,26054,1
431393,431394,1
431393,431395,1
431393,431396,1
431393,431397,1
431394,431393,1
431394,431395,1
431394,431396,1
431394,431397,1
431395,431393,1
431395,431394,1
431395,431397,1
431396,431393,1
431396,431394,1
431396,431397,1
431397,431393,1
431397,431394,1
431397,431395,1
431397,431396,1
440259,46414,1
46414,440259,1
449149,449151,1
332405,17690,1
17690,332405,1
462463,20,1
471655,471656,1
471655,471657,1
471656,471655,1
471656,471657,1
471657,471655,1
471657,471656,1
481537,280872,1
481537,481538,1
481537,254164,1
280872,481537,1
280872,481538,1
280872,254164,1
481538,481537,1
481538,280872,1
481538,254164,1
254164,481537,1
254164,280872,1
254164,481538,1
20,483332,1
20,483333,1
483330,483333,1
483332,483333,1
7029,483333,1
483333,20,1
483333,483330,1
483333,483332,1
483333,7029,1
483333,20,1
20,483333,1
179433,484732,1
179433,13217,1
484732,179433,1
484732,13217,1
13217,179433,1
13217,484732,1
492055,492057,1
11603,11604,1
11604,11603,1
496455,496456,1
496456,496455,1
500497,121265,1
121265,500497,1
23903,507036,1
507036,23903,1
513862,513864,1
197201,46033,1
46033,197201,1
13513,296209,1
20,519837,1
527197,527198,1
527197,527199,1
527197,527200,1
527197,494572,1
527197,527201,1
527197,527205,1
527198,527197,1
527198,527199,1
527198,527200,1
527198,494572,1
527198,527201,1
527198,527205,1
527199,527197,1
527199,527198,1
527199,494572,1
527199,527201,1
527200,527197,1
527200,527198,1
527200,494572,1
527200,527201,1
494572,527197,1
494572,527198,1
494572,527199,1
494572,527200,1
494572,527201,1
494572,527205,1
527201,527197,1
527201,527198,1
527201,527199,1
527201,527200,1
527201,494572,1
527201,527205,1
527205,527197,1
527205,527198,1
527205,494572,1
527205,527201,1
21202,527533,1
21202,18551,1
21202,19410,1
147755,527533,1
147755,18551,1
147755,19410,1
527533,21202,1
527533,147755,1
527533,18551,1
527533,20449,1
527533,19410,1
527533,527534,1
18551,21202,1
18551,147755,1
18551,527533,1
18551,20449,1
18551,19410,1
18551,527534,1
20449,527533,1
20449,18551,1
20449,19410,1
19410,21202,1
19410,147755,1
19410,527533,1
19410,18551,1
19410,20449,1
19410,527534,1
527534,527533,1
527534,18551,1
527534,19410,1
449357,363763,1
363763,449357,1
550814,550815,1
550814,85135,1
550815,550814,1
550815,85135,1
85135,550814,1
85135,550815,1
20,56604,1
564275,59701,1
59701,564275,1
184035,184037,1
184035,337625,1
184037,184035,1
184037,337625,1
337625,184035,1
337625,184037,1
14513,111931,1
569780,111931,1
111931,14513,1
111931,569780,1
572377,572378,1
572378,572377,1
64736,13766,1
33586,581353,1
581353,33586,1
426166,598707,1
598707,426166,1
607177,607178,1
607177,8280,1
607178,607177,1
607178,8280,1
8280,607177,1
8280,607178,1
44158,20724,1
20724,44158,1
25267,30170,1
30170,25267,1
161271,613996,1
513,613996,1
613996,161271,1
613996,513,1
613996,613997,1
613997,613996,1
23307,93430,1
473026,615538,1
473026,224208,1
615538,473026,1
615538,224208,1
224208,473026,1
224208,615538,1
99857,625424,1
630635,630636,1
630636,630635,1
649143,649145,1
11463,650434,1
650434,11463,1
467221,526657,1
526657,467221,1
142930,656185,1
656185,142930,1
659878,659879,1
659878,156518,1
659879,659878,1
659879,156518,1
156518,659878,1
156518,659879,1
666134,666135,1
666135,666134,1
165986,673473,1
165986,673474,1
165986,673475,1
673473,165986,1
673473,673474,1
673473,673475,1
673474,165986,1
673474,673473,1
673475,165986,1
673475,673473,1
412643,546534,1
546534,412643,1
659878,678880,1
678880,659878,1
40201,15446,1
15446,40201,1
683738,683739,1
683738,262345,1
683738,683740,1
683739,683738,1
683739,262345,1
683739,683740,1
262345,683738,1
262345,683739,1
262345,683740,1
683740,683738,1
683740,683739,1
683740,262345,1
1227,1226,1
1226,1227,1
696585,267538,1
267538,696585,1
529925,529929,1
529927,529929,1
529929,529925,1
529929,529927,1
703701,703702,1
703702,703701,1
707906,707907,1
282478,282479,1
282478,704714,1
282479,282478,1
282479,704714,1
704714,282478,1
704714,282479,1
641527,715849,1
3523,715849,1
715849,641527,1
715849,3523,1
715849,715851,1
715851,715849,1
718989,718990,1
718989,15207,1
718990,718989,1
718990,15207,1
15207,718989,1
15207,718990,1
258856,304466,1
304466,258856,1
729189,196146,1
196146,729189,1
750499,750500,1
750500,750499,1
287155,1014,1
1014,287155,1
79912,82980,1
664044,82980,1
82980,79912,1
82980,664044,1
269424,269425,1
269424,168439,1
269425,269424,1
269425,168439,1
168439,269424,1
168439,269425,1
766032,451690,1
467912,451690,1
451690,766032,1
451690,467912,1
771263,58344,1
771263,771264,1
771263,24438,1
58344,771263,1
58344,771264,1
58344,24438,1
771264,771263,1
771264,58344,1
24438,771263,1
24438,58344,1
209463,129400,1
209463,17836,1
129400,209463,1
129400,17836,1
17836,209463,1
17836,129400,1
62043,28798,1
62043,175592,1
62043,84881,1
28798,62043,1
28798,175592,1
175592,62043,1
175592,28798,1
175592,84881,1
84881,62043,1
84881,175592,1
442428,442429,1
201341,442429,1
442429,442428,1
442429,201341,1
418086,418085,1
418085,418086,1
34885,789853,1
789853,34885,1
805057,51139,1
168423,51139,1
51139,805057,1
51139,168423,1
384873,11706,1
384873,808982,1
11706,384873,1
11706,808982,1
808982,384873,1
808982,11706,1
47573,83533,1
47573,817960,1
83533,47573,1
83533,817960,1
817960,47573,1
817960,83533,1
106282,824514,1
106282,27278,1
824514,106282,1
824514,27278,1
27278,106282,1
27278,824514,1
258094,832321,1
258094,28807,1
832321,258094,1
832321,28807,1
28807,258094,1
28807,832321,1
635055,101025,1
390285,842735,1
390285,6869,1
390285,18847,1
842735,390285,1
842735,6869,1
842735,18847,1
6869,390285,1
6869,842735,1
6869,18847,1
18847,390285,1
18847,842735,1
18847,6869,1
224896,268800,1
268800,224896,1
141371,4700,1
4700,141371,1
846391,846392,1
846391,846393,1
846391,846394,1
846391,713122,1
846391,713123,1
846392,846391,1
846392,846393,1
846392,846394,1
846392,713122,1
846392,713123,1
846393,846391,1
846393,846392,1
846393,713122,1
846394,846391,1
846394,846392,1
846394,713122,1
713122,846391,1
713122,846392,1
713122,846393,1
713122,846394,1
713122,713123,1
713123,846391,1
713123,846392,1
713123,713122,1
352498,847931,1
352498,273084,1
301012,847931,1
301012,273084,1
847931,352498,1
847931,301012,1
847931,273084,1
273084,352498,1
273084,301012,1
273084,847931,1
850304,850305,1
850305,850304,1
447357,78587,1
78587,447357,1
269424,269425,1
269424,269426,1
269425,269424,1
269425,269426,1
269426,269424,1
269426,269425,1
335441,28113,1
28113,335441,1
184862,100088,1
100088,184862,1
59434,35848,1
35848,59434,1
55068,880362,1
880362,55068,1
103326,478742,1
103326,882007,1
478742,103326,1
478742,882007,1
882007,103326,1
882007,478742,1
65590,26139,1
26138,26139,1
26139,65590,1
26139,26138,1
26139,313286,1
313286,26139,1
16178,23469,1
23469,16178,1
431393,431395,1
431395,431393,1
910505,218066,1
910505,910506,1
218066,910505,1
218066,910506,1
910506,910505,1
910506,218066,1
267538,40678,1
40678,267538,1
929654,929655,1
929655,929654,1
951630,67636,1
951630,710841,1
67636,951630,1
67636,710841,1
710841,951630,1
710841,67636,1
223594,57634,1
223594,19128,1
57634,223594,1
57634,19128,1
19128,223594,1
19128,57634,1
961394,961396,1
961395,961396,1
961396,961394,1
961396,961395,1
961396,961397,1
961397,961396,1
965883,269425,1
965883,168439,1
269425,965883,1
269425,168439,1
168439,965883,1
168439,269425,1
983193,983195,1
983193,983196,1
983194,983195,1
983194,983196,1
983195,983193,1
983195,983194,1
983195,983196,1
983195,983197,1
983196,983193,1
983196,983194,1
983196,983195,1
983196,983197,1
983197,983195,1
983197,983196,1
37694,771307,1
37694,209802,1
37694,7,1
771307,37694,1
771307,209802,1
771307,7,1
209802,37694,1
209802,771307,1
209802,7,1
7,37694,1
7,771307,1
7,209802,1
84268,989147,1
84268,84270,1
84268,84271,1
989147,84268,1
989147,84270,1
989147,84271,1
84270,84268,1
84270,989147,1
84270,84271,1
84271,84268,1
84271,989147,1
84271,84270,1
993452,993453,1
993453,993452,1
997681,20,1
20,997681,1
999358,999359,1
999359,999358,1
1006235,1006237,1
179132,1007877,1
1007877,179132,1
352798,12,1
12,352798,1
59662,48438,1
48438,59662,1
1051980,45125,1
1051980,719065,1
1051981,719065,1
45125,719065,1
77609,719065,1
719065,1051980,1
719065,1051981,1
719065,45125,1
719065,77609,1
20449,1057293,1
20449,18551,1
1057293,20449,1
1057293,41666,1
1057293,18551,1
41666,1057293,1
41666,18551,1
18551,20449,1
18551,1057293,1
18551,41666,1
622043,31305,1
31305,622043,1
1071115,20,1
1079913,1079914,1
1079914,1079913,1
1088626,283532,1
283532,1088626,1
403741,76448,1
277910,76448,1
76448,403741,1
76448,277910,1
1108726,306725,1
1108726,306724,1
306725,1108726,1
306725,306724,1
306724,1108726,1
306724,306725,1
28807,47585,1
47585,28807,1
20,79290,1
379834,79290,1
79290,20,1
79290,379834,1
659878,1116516,1
659878,156518,1
1116516,659878,1
156518,659878,1
20449,18551,1
18551,20449,1
318485,473026,1
473026,318485,1
1130170,18208,1
18208,1130170,1
137830,1132806,1
137830,18397,1
566778,1132806,1
566778,18397,1
1132806,137830,1
1132806,566778,1
1132806,18397,1
1132806,137833,1
1132806,436007,1
18397,137830,1
18397,566778,1
18397,1132806,1
18397,137833,1
18397,436007,1
137833,1132806,1
137833,18397,1
436007,1132806,1
436007,18397,1
174483,140108,1
140108,174483,1
1028628,68041,1
42507,1140893,1
1140893,42507,1
1144300,120798,1
120798,1144300,1
55909,458949,1
458949,55909,1
1910,239222,1
1910,751569,1
239222,1910,1
239222,751569,1
751569,1910,1
751569,239222,1
1167803,1167804,1
283452,1167804,1
1167804,1167803,1
1167804,283452,1
119978,1174111,1
1174111,119978,1
179441,1179369,1
179441,38545,1
1179369,179441,1
1179369,38545,1
38545,179441,1
38545,1179369,1
755954,1184543,1
755954,1184544,1
1184543,755954,1
1184543,1184544,1
1184544,755954,1
1184544,1184543,1
1192316,1192317,1
1192317,1192316,1
219992,1910,1
219992,1194284,1
1910,219992,1
1910,1194284,1
1194284,219992,1
1194284,1910,1
1205064,1205065,1
1209145,1209146,1
1209146,1209145,1
1212361,1212363,1
212712,75038,1
75038,212712,1
1222594,1222595,1
1222595,1222594,1
1228866,1228867,1
1228866,1228868,1
1228866,1228869,1
1228867,1228866,1
1228867,1228868,1
1228867,1228869,1
1228868,1228866,1
1228868,1228867,1
1228868,1228869,1
1228869,1228866,1
1228869,1228867,1
1228869,1228868,1
114093,1556,1
114093,1557,1
114093,114094,1
1556,114093,1
1556,1557,1
1556,114094,1
1557,114093,1
1557,1556,1
1557,114094,1
114094,114093,1
114094,1556,1
114094,1557,1
59662,20,1
59662,54944,1
59662,48438,1
20,59662,1
20,48438,1
54944,59662,1
54944,48438,1
48438,59662,1
48438,20,1
48438,54944,1
14222,66501,1
66501,14222,1
648326,38076,1
38076,648326,1
1218299,201708,1
1218299,172899,1
1218299,294529,1
201708,1218299,1
201708,172899,1
201708,294529,1
172899,1218299,1
172899,201708,1
172899,294529,1
294529,201708,1
294529,172899,1
62708,30220,1
62708,1245300,1
62708,1245301,1
30220,62708,1
30220,1245300,1
30220,1245301,1
1245300,62708,1
1245300,30220,1
1245300,1245301,1
1245301,62708,1
1245301,30220,1
1245301,1245300,1
1145605,1246605,1
1246604,1246605,1
1246605,1145605,1
1246605,1246604,1
1249934,1249057,1
1265735,106282,1
1265735,1265736,1
1265735,1265737,1
1265735,1265738,1
106282,1265735,1
106282,1265736,1
106282,1265737,1
106282,1265738,1
1265736,1265735,1
1265736,106282,1
1265736,1265737,1
1265736,1265738,1
1265737,1265735,1
1265737,106282,1
1265737,1265736,1
1265737,1265738,1
1265738,1265735,1
1265738,106282,1
1265738,1265736,1
1265738,1265737,1
874602,874601,1
874603,874601,1
874601,874602,1
874601,874603,1
23765,1270782,1
1270782,23765,1
1280068,795171,1
1280068,1280069,1
1280068,1280070,1
1280068,1280071,1
1280068,1280072,1
1280068,20,1
1280068,1280073,1
795171,1280068,1
795171,1280069,1
795171,1280070,1
795171,1280071,1
795171,1280072,1
795171,20,1
795171,1280073,1
1280069,1280068,1
1280069,795171,1
1280069,1280071,1
1280069,1280073,1
1280070,1280068,1
1280070,795171,1
1280070,1280071,1
1280070,1280073,1
1280071,1280068,1
1280071,795171,1
1280071,1280069,1
1280071,1280070,1
1280071,1280072,1
1280071,20,1
1280071,1280073,1
1280072,1280068,1
1280072,795171,1
1280072,1280071,1
1280072,1280073,1
20,1280068,1
20,795171,1
20,1280071,1
20,1280073,1
1280073,1280068,1
1280073,795171,1
1280073,1280069,1
1280073,1280070,1
1280073,1280071,1
1280073,1280072,1
1280073,20,1
391545,275585,1
391546,275585,1
275585,391545,1
275585,391546,1
294218,838110,1
294218,1284418,1
838110,294218,1
838110,1284418,1
1284418,294218,1
1284418,838110,1
20,93719,1
20,276379,1
93719,276379,1
276379,20,1
276379,93719,1
1288242,1288243,1
1288242,1288244,1
1288243,1288242,1
1288243,1288244,1
1288244,1288242,1
1288244,1288243,1
1302960,572716,1
1302960,985582,1
1302960,572717,1
572716,1302960,1
572716,985582,1
572716,572717,1
985582,1302960,1
985582,572716,1
985582,572717,1
572717,1302960,1
572717,572716,1
572717,985582,1
1308469,1308470,1
1308469,1308471,1
1308469,1308472,1
1308470,1308469,1
1308470,1308471,1
1308470,1308472,1
1308471,1308469,1
1308471,1308470,1
1308471,1308472,1
1308472,1308469,1
1308472,1308470,1
1308472,1308471,1
1325333,1210180,1
1210180,1325333,1
574639,1330094,1
1330094,574639,1
27124,38683,1
36018,365906,1
36018,57831,1
36018,365907,1
365906,36018,1
365906,57831,1
365906,365907,1
57831,36018,1
57831,365906,1
365907,36018,1
365907,365906,1
406842,367405,1
367405,406842,1
822784,633137,1
477915,633137,1
633137,822784,1
633137,477915,1
77607,1347179,1
77607,1347180,1
1347179,77607,1
1347179,1347180,1
1347180,77607,1
1347180,1347179,1
1353828,6671,1
6671,1353828,1
20,690151,1
50419,170376,1
50419,130668,1
170376,50419,1
170376,130668,1
130668,50419,1
130668,170376,1
426166,426167,1
426167,426166,1
1372510,1372512,1
1372511,1372512,1
1372512,1372510,1
1372512,1372511,1
1373479,76597,1
76597,1373479,1
1111433,20,1
1382943,226913,1
226913,1382943,1
1389385,1362070,1
1362070,1389385,1
1391282,1391283,1
20,1395049,1
962765,853701,1
962765,1453,1
853701,962765,1
853701,1453,1
1453,962765,1
1453,853701,1
372331,456266,1
456266,372331,1
1398904,1398905,1
90574,43578,1
43578,90574,1
292958,12883,1
292958,1408341,1
292958,15834,1
292958,797974,1
12883,292958,1
12883,1408341,1
12883,15834,1
12883,797974,1
1408341,292958,1
1408341,12883,1
1408341,797974,1
15834,292958,1
15834,12883,1
15834,797974,1
797974,292958,1
797974,12883,1
797974,1408341,1
797974,15834,1
1409723,169083,1
1409723,1409725,1
1409723,1205116,1
1409724,1409725,1
1409724,1205116,1
169083,1409725,1
169083,1205116,1
1409725,1409723,1
1409725,1409724,1
1409725,169083,1
1409725,1409726,1
1409725,1205116,1
1409726,1409725,1
1409726,1205116,1
1205116,1409723,1
1205116,1409724,1
1205116,169083,1
1205116,1409725,1
1205116,1409726,1
1417400,20,1
42223,25915,1
42223,1418067,1
25915,42223,1
25915,1418067,1
1418067,42223,1
1418067,25915,1
1421379,217278,1
1421380,217278,1
217278,1421379,1
217278,1421380,1
21249,1424193,1
21249,1424194,1
1424193,21249,1
1424193,1424194,1
1424194,21249,1
1424194,1424193,1
114193,1431435,1
1431435,114193,1
305125,335427,1
305125,94481,1
335427,305125,1
335427,1433165,1
335427,94481,1
1433165,335427,1
1433165,94481,1
94481,305125,1
94481,335427,1
94481,1433165,1
265205,1446292,1
265205,24493,1
265205,1446295,1
1446292,24493,1
1446292,1446295,1
1446293,24493,1
1446293,1446295,1
24493,265205,1
24493,1446292,1
24493,1446293,1
24493,1446294,1
24493,1446295,1
1446294,24493,1
1446294,1446295,1
1446295,265205,1
1446295,1446292,1
1446295,1446293,1
1446295,24493,1
1446295,1446294,1
1448383,1448384,1
1448384,1448383,1
320907,236564,1
236564,320907,1
57484,38856,1
57484,607023,1
38856,57484,1
38856,607023,1
607023,57484,1
607023,38856,1
172281,56928,1
427125,63270,1
427125,58510,1
427125,954789,1
427125,284163,1
63270,427125,1
63270,58510,1
63270,954789,1
63270,284163,1
58510,427125,1
58510,63270,1
58510,284163,1
954789,427125,1
954789,63270,1
954789,284163,1
284163,427125,1
284163,63270,1
284163,58510,1
284163,954789,1
290383,1458719,1
1458719,290383,1
1458742,1458744,1
1458743,1458744,1
1458744,1458742,1
1458744,1458743,1
1458744,20,1
20,1458744,1
512790,512788,1
512790,512787,1
512788,512790,1
512787,512790,1
1463379,529247,1
529247,1463379,1
163350,629569,1
629571,629569,1
629569,163350,1
629569,629571,1
629569,1209630,1
1209630,629569,1
62769,1469369,1
1469369,62769,1
1470292,1470294,1
1470292,864343,1
1470293,864343,1
1470294,864343,1
864343,1470292,1
864343,1470293,1
864343,1470294,1
1473279,1473280,1
1473280,1473279,1
5479,1477107,1
564295,1179288,1
1179288,564295,1
917036,1481962,1
175593,1481962,1
1481962,917036,1
1481962,175593,1
1481962,1481963,1
1481963,1481962,1
290383,1485193,1
290383,1485194,1
1485193,290383,1
1485193,1485194,1
1485194,290383,1
1485194,1485193,1
1502876,158024,1
1502877,158024,1
158024,1502876,1
158024,1502877,1
1503866,865085,1
865085,1503866,1
1510868,1510869,1
1510868,1510870,1
1510869,1510868,1
1510869,1510870,1
1510870,1510868,1
1510870,1510869,1
1517232,31559,1
31559,1517232,1
186325,186324,1
61578,186324,1
186324,186325,1
186324,61578,1
122074,907028,1
907028,122074,1
1537394,967880,1
967880,1537394,1
1541055,1541059,1
1541058,1541059,1
1541059,1541055,1
1541059,1541058,1
147755,18551,1
18551,147755,1
143738,51169,1
51169,143738,1
481634,120798,1
120798,481634,1
1548498,956146,1
179433,1551250,1
179433,13217,1
1551250,179433,1
1551250,13217,1
13217,179433,1
13217,1551250,1
1553791,587279,1
1553792,587279,1
587279,1553791,1
587279,1553792,1
1178296,1556893,1
1556893,1178296,1
1560194,1560196,1
1560194,1560197,1
1560195,1560197,1
1560196,1560197,1
135860,1560197,1
1162574,1560197,1
1560197,1560194,1
1560197,1560195,1
1560197,1560196,1
1560197,135860,1
1560197,1162574,1
20,1560653,1
1564790,1564791,1
1564791,1564790,1
14093,902835,1
902835,14093,1
670319,1566113,1
1566113,670319,1
1571195,357078,1
1571195,1571196,1
357078,1571195,1
357078,1571196,1
1571196,1571195,1
1571196,357078,1
47149,605196,1
27298,435179,1
435179,27298,1
25641,2420,1
25641,57952,1
2420,25641,1
2420,57952,1
57952,25641,1
57952,2420,1
1596924,1596925,1
1596924,1596926,1
1596924,1596927,1
1596925,1596924,1
1596925,1596926,1
1596925,1596927,1
1596926,1596924,1
1596926,1596925,1
1596926,1596927,1
1596927,1596924,1
1596927,1596925,1
1596927,1596926,1
1609,1599361,1
1599361,1609,1
13415,58223,1
1602697,20,1
1602697,1602698,1
